Wavelength - Plot 0	Volt - Plot 0	
827,43	0,00037995	
827,46	0,00038219	
827,49	0,00037954	
827,52	0,00038199	
827,55	0,00038076	
827,58	0,00038035	
827,61	0,00038015	
827,64	0,00038138	
827,67	0,00038015	
827,7	0,0003824	
827,73	0,00038281	
827,76	0,00038219	
827,79	0,00038015	
827,82	0,00037954	
827,85	0,00038178	
827,88	0,00038424	
827,91	0,00038219	
827,94	0,00038383	
827,97	0,0003824	
828	0,00038138	
828,03	0,00038158	
828,06	0,00038199	
828,09	0,00038485	
828,12	0,0003826	
828,15	0,00038158	
828,18	0,00037995	
828,21	0,0003777	
828,24	0,00037974	
828,27	0,00038056	
828,3	0,00037954	
828,33	0,00038117	
828,36	0,00037995	
828,39	0,00038138	
828,42	0,00037933	
828,45	0,00038199	
828,48	0,00038097	
828,51	0,00038342	
828,54	0,00038342	
828,57	0,00038138	
828,6	0,00037688	
828,63	0,00038097	
828,66	0,00037933	
828,69	0,0003779	
828,72	0,00038056	
828,75	0,00037831	
828,78	0,00038076	
828,81	0,00038015	
828,84	0,00037709	
828,87	0,00038035	
828,9	0,00038056	
828,93	0,00037995	
828,96	0,00037954	
828,99	0,00037954	
829,02	0,00037933	
829,05	0,00037668	
829,08	0,00037749	
829,11	0,00037933	
829,14	0,00038015	
829,17	0,00038117	
829,2	0,00037872	
829,23	0,00037892	
829,26	0,0003777	
829,29	0,00038178	
829,32	0,00037995	
829,35	0,00038097	
829,38	0,00037852	
829,41	0,00038076	
829,44	0,00038015	
829,47	0,00037913	
829,5	0,00038158	
829,53	0,00038199	
829,56	0,00038015	
829,59	0,00038117	
829,62	0,00037995	
829,65	0,00038035	
829,68	0,00038485	
829,71	0,00038035	
829,74	0,00037995	
829,77	0,00038383	
829,8	0,00038219	
829,83	0,00038015	
829,86	0,00037852	
829,89	0,00038076	
829,92	0,00037974	
829,95	0,00038056	
829,98	0,00037831	
830,01	0,0003777	
830,04	0,00037913	
830,07	0,00037852	
830,1	0,00037811	
830,13	0,00038138	
830,16	0,00037913	
830,19	0,00038097	
830,22	0,00037995	
830,25	0,0003779	
830,28	0,00038097	
830,31	0,00038301	
830,34	0,00038076	
830,37	0,00038178	
830,4	0,00037892	
830,43	0,00038015	
830,46	0,00038097	
830,49	0,00037872	
830,52	0,00037933	
830,55	0,00038219	
830,58	0,00038056	
830,61	0,00038321	
830,64	0,00037933	
830,67	0,00038342	
830,7	0,00037933	
830,73	0,00038035	
830,76	0,00038035	
830,79	0,00038015	
830,82	0,00037831	
830,85	0,00038178	
830,88	0,00037831	
830,91	0,00037954	
830,94	0,00037811	
830,97	0,0003779	
831	0,00038097	
831,03	0,00037627	
831,06	0,00037852	
831,09	0,00037811	
831,12	0,00037995	
831,15	0,00037933	
831,18	0,00037872	
831,21	0,00037831	
831,24	0,00037872	
831,27	0,00037954	
831,3	0,00037954	
831,33	0,00038219	
831,36	0,00037995	
831,39	0,00038035	
831,42	0,00037709	
831,45	0,00038117	
831,48	0,00037954	
831,51	0,00038219	
831,54	0,00038281	
831,57	0,00037933	
831,6	0,00037892	
831,63	0,00038035	
831,66	0,00037872	
831,69	0,00038097	
831,72	0,00037913	
831,75	0,00038178	
831,78	0,00038158	
831,81	0,00037729	
831,84	0,00038117	
831,87	0,00038015	
831,9	0,0003777	
831,93	0,00037892	
831,96	0,00037995	
831,99	0,00038015	
832,02	0,00038076	
832,05	0,0003779	
832,08	0,00037954	
832,11	0,0003824	
832,14	0,00037954	
832,17	0,00037872	
832,2	0,00038035	
832,23	0,00037872	
832,26	0,00038097	
832,29	0,00037933	
832,32	0,00038158	
832,35	0,0003826	
832,38	0,00038035	
832,41	0,00037954	
832,44	0,0003777	
832,47	0,00038076	
832,5	0,00037913	
832,53	0,00038056	
832,56	0,00037852	
832,59	0,00037811	
832,62	0,00038056	
832,65	0,00038199	
832,68	0,00038056	
832,71	0,00038015	
832,74	0,00038158	
832,77	0,00038097	
832,8	0,00037872	
832,83	0,00037852	
832,86	0,00038076	
832,89	0,00038097	
832,92	0,00037933	
832,95	0,00037913	
832,98	0,00037831	
833,01	0,00037995	
833,04	0,00037974	
833,07	0,00037729	
833,1	0,00038035	
833,13	0,00038097	
833,16	0,00037974	
833,19	0,00038158	
833,22	0,00037709	
833,25	0,00038178	
833,28	0,00037892	
833,31	0,00037892	
833,34	0,00038138	
833,37	0,00037913	
833,4	0,00037995	
833,43	0,00038138	
833,46	0,00037586	
833,49	0,00038097	
833,52	0,00038056	
833,55	0,00038199	
833,58	0,00037933	
833,61	0,0003779	
833,64	0,00037872	
833,67	0,00037974	
833,7	0,00037831	
833,73	0,00037995	
833,76	0,00037811	
833,79	0,00037749	
833,82	0,00037852	
833,85	0,00037811	
833,88	0,00037892	
833,91	0,00037933	
833,94	0,00038035	
833,97	0,00037913	
834	0,00037892	
834,03	0,00037995	
834,06	0,00037709	
834,09	0,0003779	
834,12	0,00038015	
834,15	0,00038321	
834,18	0,00038076	
834,21	0,00037892	
834,24	0,00037606	
834,27	0,00038056	
834,3	0,00037872	
834,33	0,00037831	
834,36	0,00038035	
834,39	0,00037872	
834,42	0,00037974	
834,45	0,00037974	
834,48	0,00037811	
834,51	0,00038076	
834,54	0,00037831	
834,57	0,00038158	
834,6	0,00038056	
834,63	0,00037709	
834,66	0,00038199	
834,69	0,00037913	
834,72	0,0003777	
834,75	0,00038097	
834,78	0,00038281	
834,81	0,00037872	
834,84	0,00038015	
834,87	0,00037749	
834,9	0,00038056	
834,93	0,00037872	
834,96	0,00038076	
834,99	0,00037913	
835,02	0,00037688	
835,05	0,00037954	
835,08	0,00037811	
835,11	0,00037811	
835,14	0,00038035	
835,17	0,00038015	
835,2	0,00037811	
835,23	0,00038178	
835,26	0,00037668	
835,29	0,00038056	
835,32	0,00037974	
835,35	0,00037974	
835,38	0,00038117	
835,41	0,00037892	
835,44	0,00037831	
835,47	0,00037954	
835,5	0,00037892	
835,53	0,00037913	
835,56	0,00037811	
835,59	0,00038015	
835,62	0,00037872	
835,65	0,00037872	
835,68	0,00037749	
835,71	0,00037831	
835,74	0,00037933	
835,77	0,00037954	
835,8	0,0003779	
835,83	0,00037729	
835,86	0,00037545	
835,89	0,00037545	
835,92	0,00037995	
835,95	0,00037831	
835,98	0,00037831	
836,01	0,00037933	
836,04	0,00037647	
836,07	0,00037933	
836,1	0,00037545	
836,13	0,00037729	
836,16	0,00037974	
836,19	0,00037995	
836,22	0,00037831	
836,25	0,00037831	
836,28	0,00037688	
836,31	0,00037811	
836,34	0,00037647	
836,37	0,00037892	
836,4	0,00037954	
836,43	0,00037852	
836,46	0,00037974	
836,49	0,0003779	
836,52	0,00037668	
836,55	0,0003777	
836,58	0,00038076	
836,61	0,00038035	
836,64	0,00037892	
836,67	0,00037688	
836,7	0,00038035	
836,73	0,00038035	
836,76	0,00037811	
836,79	0,00038015	
836,82	0,00037749	
836,85	0,0003777	
836,88	0,00038117	
836,91	0,0003777	
836,94	0,00038015	
836,97	0,00037995	
837	0,00037872	
837,03	0,00037995	
837,06	0,00037729	
837,09	0,00037995	
837,12	0,00038199	
837,15	0,00037586	
837,18	0,00037811	
837,21	0,00038056	
837,24	0,00037933	
837,27	0,00038178	
837,3	0,00037668	
837,33	0,00037831	
837,36	0,00037995	
837,39	0,00037892	
837,42	0,00038138	
837,45	0,00037974	
837,48	0,00037954	
837,51	0,00038158	
837,54	0,00037954	
837,57	0,00038178	
837,6	0,00038138	
837,63	0,0003779	
837,66	0,00037974	
837,69	0,00037729	
837,72	0,00038015	
837,75	0,00037995	
837,78	0,00038138	
837,81	0,0003824	
837,84	0,00038035	
837,87	0,00037852	
837,9	0,00038178	
837,93	0,00037709	
837,96	0,0003824	
837,99	0,0003779	
838,02	0,00037811	
838,05	0,00037811	
838,08	0,00037954	
838,11	0,00037892	
838,14	0,00037995	
838,17	0,00037995	
838,2	0,00038158	
838,23	0,00037954	
838,26	0,00037974	
838,29	0,00037892	
838,32	0,00037892	
838,35	0,00037933	
838,38	0,00037933	
838,41	0,00037872	
838,44	0,00037995	
838,47	0,0003779	
838,5	0,00038015	
838,53	0,00037974	
838,56	0,00037872	
838,59	0,00037913	
838,62	0,00038117	
838,65	0,00038117	
838,68	0,00037852	
838,71	0,00038035	
838,74	0,00037995	
838,77	0,00037872	
838,8	0,00037954	
838,83	0,00037852	
838,86	0,0003779	
838,89	0,00038158	
838,92	0,00037995	
838,95	0,0003779	
838,98	0,00037995	
839,01	0,00037974	
839,04	0,00038076	
839,07	0,00037954	
839,1	0,00037627	
839,13	0,00037913	
839,16	0,00037872	
839,19	0,00037933	
839,22	0,00037933	
839,25	0,00037872	
839,28	0,00037831	
839,31	0,00037913	
839,34	0,00037811	
839,37	0,00038015	
839,4	0,00038076	
839,43	0,00038076	
839,46	0,00038178	
839,49	0,00037995	
839,52	0,00038076	
839,55	0,00037892	
839,58	0,00038117	
839,61	0,00038281	
839,64	0,00038076	
839,67	0,00037974	
839,7	0,00038035	
839,73	0,00037811	
839,76	0,00038117	
839,79	0,00038097	
839,82	0,00037852	
839,85	0,00038219	
839,88	0,00038015	
839,91	0,00038138	
839,94	0,00038076	
839,97	0,00037933	
840	0,00038056	
840,03	0,00038076	
840,06	0,00038097	
840,09	0,00038362	
840,12	0,00037852	
840,15	0,00038321	
840,18	0,00038097	
840,21	0,00038117	
840,24	0,00038097	
840,27	0,00038005	
840,3	0,00038178	
840,33	0,00038321	
840,36	0,00037933	
840,39	0,00038464	
840,42	0,00038199	
840,45	0,00038199	
840,48	0,00038178	
840,51	0,00037933	
840,54	0,0003826	
840,57	0,00038076	
840,6	0,00037831	
840,63	0,00038117	
840,66	0,00038056	
840,69	0,00038097	
840,72	0,00038076	
840,75	0,00038015	
840,78	0,0003826	
840,81	0,00038178	
840,84	0,00038199	
840,87	0,0003824	
840,9	0,00038015	
840,93	0,00038178	
840,96	0,00038035	
840,99	0,00037892	
841,02	0,00038056	
841,05	0,00038056	
841,08	0,00038178	
841,11	0,00038056	
841,14	0,00038076	
841,17	0,00038158	
841,2	0,00038076	
841,23	0,0003824	
841,26	0,00038076	
841,29	0,00037852	
841,32	0,00038158	
841,35	0,00038117	
841,38	0,00038117	
841,41	0,00037995	
841,44	0,00038199	
841,47	0,00037913	
841,5	0,00038035	
841,53	0,00037892	
841,56	0,00037974	
841,59	0,00038117	
841,62	0,00037974	
841,65	0,00037933	
841,68	0,00037852	
841,71	0,00037954	
841,74	0,00038035	
841,77	0,0003779	
841,8	0,00038424	
841,83	0,00038199	
841,86	0,00038219	
841,89	0,00038056	
841,92	0,00037729	
841,95	0,00038056	
841,98	0,00038056	
842,01	0,00037995	
842,04	0,00038035	
842,07	0,00038097	
842,1	0,00038097	
842,13	0,0003779	
842,16	0,00037954	
842,19	0,00038035	
842,22	0,00038035	
842,25	0,00038076	
842,28	0,00038178	
842,31	0,00037586	
842,34	0,00038138	
842,37	0,00037995	
842,4	0,00038199	
842,43	0,00038056	
842,46	0,00038076	
842,49	0,00038546	
842,52	0,00037892	
842,55	0,00037647	
842,58	0,0003826	
842,61	0,00038158	
842,64	0,00038097	
842,67	0,00038138	
842,7	0,00038035	
842,73	0,00038138	
842,76	0,00038158	
842,79	0,00037954	
842,82	0,00038015	
842,85	0,00037974	
842,88	0,00038199	
842,91	0,00038158	
842,94	0,00038056	
842,97	0,00038076	
843	0,00038199	
843,03	0,00037913	
843,06	0,00038097	
843,09	0,00038056	
843,12	0,00038056	
843,15	0,00038138	
843,18	0,00038015	
843,21	0,00038219	
843,24	0,00037995	
843,27	0,00037995	
843,3	0,00037954	
843,33	0,00037852	
843,36	0,00038138	
843,39	0,00037974	
843,42	0,0003779	
843,45	0,0003824	
843,48	0,00038015	
843,51	0,00038117	
843,54	0,00037913	
843,57	0,00037954	
843,6	0,00038097	
843,63	0,00038015	
843,66	0,00038178	
843,69	0,00038076	
843,72	0,00037954	
843,75	0,00038097	
843,78	0,00038199	
843,81	0,00037831	
843,84	0,00038056	
843,87	0,00038097	
843,9	0,00038219	
843,93	0,00038097	
843,96	0,00037872	
843,99	0,00038178	
844,02	0,00038056	
844,05	0,00038362	
844,08	0,00037995	
844,11	0,00037913	
844,14	0,00037995	
844,17	0,00037954	
844,2	0,00038056	
844,23	0,00038158	
844,26	0,0003826	
844,29	0,00038178	
844,32	0,00038097	
844,35	0,00037974	
844,38	0,00038178	
844,41	0,00037995	
844,44	0,00038117	
844,47	0,00038056	
844,5	0,00037995	
844,53	0,00038076	
844,56	0,00038219	
844,59	0,00037872	
844,62	0,00038138	
844,65	0,00037974	
844,68	0,00038117	
844,71	0,00038035	
844,74	0,00037892	
844,77	0,00037913	
844,8	0,00038076	
844,83	0,00038219	
844,86	0,00038076	
844,89	0,00038178	
844,92	0,00038076	
844,95	0,00037852	
844,98	0,00037872	
845,01	0,00037954	
845,04	0,00037995	
845,07	0,00037852	
845,1	0,00038056	
845,13	0,00037749	
845,16	0,00037933	
845,19	0,00037892	
845,22	0,00037913	
845,25	0,00038178	
845,28	0,00037913	
845,31	0,00038015	
845,34	0,00037954	
845,37	0,00037647	
845,4	0,00038199	
845,43	0,00037913	
845,46	0,00038015	
845,49	0,00038056	
845,52	0,00037709	
845,55	0,0003777	
845,58	0,00038097	
845,61	0,00037668	
845,64	0,00037892	
845,67	0,00038015	
845,7	0,00037913	
845,73	0,00037831	
845,76	0,00037647	
845,79	0,00038138	
845,82	0,00037995	
845,85	0,00037933	
845,88	0,00038015	
845,91	0,00037709	
845,94	0,00038158	
845,97	0,00037892	
846	0,00037974	
846,03	0,00037954	
846,06	0,00038015	
846,09	0,00037831	
846,12	0,00037811	
846,15	0,00037606	
846,18	0,00038035	
846,21	0,00038178	
846,24	0,00037811	
846,27	0,00038178	
846,3	0,00038035	
846,33	0,00038199	
846,36	0,00037872	
846,39	0,00037852	
846,42	0,00037954	
846,45	0,0003777	
846,48	0,00037831	
846,51	0,00037811	
846,54	0,0003779	
846,57	0,00038076	
846,6	0,00037995	
846,63	0,00037586	
846,66	0,00038097	
846,69	0,00037954	
846,72	0,0003779	
846,75	0,00037913	
846,78	0,00037484	
846,81	0,00037749	
846,84	0,00037913	
846,87	0,00038035	
846,9	0,00037913	
846,93	0,00037892	
846,96	0,00037852	
846,99	0,00037933	
847,02	0,00037872	
847,05	0,00037729	
847,08	0,00038097	
847,11	0,00037811	
847,14	0,00037974	
847,17	0,00037811	
847,2	0,00037933	
847,23	0,00037749	
847,26	0,00037892	
847,29	0,00037954	
847,32	0,00037709	
847,35	0,00037831	
847,38	0,00037974	
847,41	0,0003777	
847,44	0,00037811	
847,47	0,00037749	
847,5	0,00037729	
847,53	0,00037852	
847,56	0,00037668	
847,59	0,00037606	
847,62	0,00037852	
847,65	0,00037688	
847,68	0,00037831	
847,71	0,00037709	
847,74	0,00038056	
847,77	0,00037831	
847,8	0,00037872	
847,83	0,00038281	
847,86	0,00037913	
847,89	0,0003777	
847,92	0,00037566	
847,95	0,00037709	
847,98	0,00037566	
848,01	0,00037729	
848,04	0,00037566	
848,07	0,00037606	
848,1	0,00037892	
848,13	0,00037688	
848,16	0,00037647	
848,19	0,00037647	
848,22	0,0003779	
848,25	0,0003777	
848,28	0,0003777	
848,31	0,00037729	
848,34	0,00037688	
848,37	0,0003779	
848,4	0,00037688	
848,43	0,00037423	
848,46	0,00037872	
848,49	0,00037831	
848,52	0,00037709	
848,55	0,00037811	
848,58	0,00037443	
848,61	0,00037811	
848,64	0,00037729	
848,67	0,00037647	
848,7	0,00037995	
848,73	0,00037872	
848,76	0,00037913	
848,79	0,00037933	
848,82	0,0003779	
848,85	0,00038281	
848,88	0,00037872	
848,91	0,00038056	
848,94	0,00038076	
848,97	0,00037729	
849	0,00037852	
849,03	0,00037872	
849,06	0,00037954	
849,09	0,00038056	
849,12	0,00038076	
849,15	0,00037688	
849,18	0,00037913	
849,21	0,00037811	
849,24	0,00037892	
849,27	0,00037995	
849,3	0,00037831	
849,33	0,00037954	
849,36	0,00037831	
849,39	0,00037852	
849,42	0,00038199	
849,45	0,00037688	
849,48	0,00038138	
849,51	0,00037913	
849,54	0,00037913	
849,57	0,00037811	
849,6	0,00037586	
849,63	0,00037709	
849,66	0,00037688	
849,69	0,00037668	
849,72	0,0003777	
849,75	0,00037749	
849,78	0,00037484	
849,81	0,00037586	
849,84	0,00037647	
849,87	0,00037647	
849,9	0,00037892	
849,93	0,00037811	
849,96	0,00037709	
849,99	0,00037606	
850,02	0,00037729	
850,05	0,00037647	
850,08	0,0003777	
850,11	0,00037749	
850,14	0,00037831	
850,17	0,00037974	
850,2	0,00037668	
850,23	0,00037586	
850,26	0,00037974	
850,29	0,00038015	
850,32	0,0003777	
850,35	0,00037892	
850,38	0,00037647	
850,41	0,00037463	
850,44	0,00037709	
850,47	0,000373	
850,5	0,00037606	
850,53	0,00037504	
850,56	0,0003777	
850,59	0,0003777	
850,62	0,00037137	
850,65	0,00037709	
850,68	0,00037647	
850,71	0,00037729	
850,74	0,00037811	
850,77	0,00037719	
850,8	0,00037586	
850,83	0,00037647	
850,86	0,00037463	
850,89	0,00037668	
850,92	0,00037545	
850,95	0,00037382	
850,98	0,00037811	
851,01	0,00037402	
851,04	0,00037341	
851,07	0,00037668	
851,1	0,00037647	
851,13	0,00037545	
851,16	0,00037545	
851,19	0,00037402	
851,22	0,00037606	
851,25	0,00037423	
851,28	0,00037627	
851,31	0,00037566	
851,34	0,0003779	
851,37	0,00037525	
851,4	0,00037566	
851,43	0,00037811	
851,46	0,00037463	
851,49	0,00037545	
851,52	0,00037688	
851,55	0,00037525	
851,58	0,00037525	
851,61	0,00037749	
851,64	0,00037586	
851,67	0,00037566	
851,7	0,00037463	
851,73	0,0003777	
851,76	0,00037627	
851,79	0,00037341	
851,82	0,00037627	
851,85	0,00037749	
851,88	0,00037402	
851,91	0,00037525	
851,94	0,00037525	
851,97	0,00037749	
852	0,00037566	
852,03	0,00037423	
852,06	0,00037729	
852,09	0,00037586	
852,12	0,00037443	
852,15	0,00037668	
852,18	0,00037606	
852,21	0,00037545	
852,24	0,00037627	
852,27	0,00037463	
852,3	0,00037647	
852,33	0,00037627	
852,36	0,00037729	
852,39	0,00037463	
852,42	0,00037423	
852,45	0,00037484	
852,48	0,00037647	
852,51	0,00037423	
852,54	0,00037504	
852,57	0,00037382	
852,6	0,00037566	
852,63	0,00037402	
852,66	0,00037361	
852,69	0,00037709	
852,72	0,00037402	
852,75	0,00037361	
852,78	0,00037606	
852,81	0,00037341	
852,84	0,00037463	
852,87	0,00037402	
852,9	0,00037259	
852,93	0,00037688	
852,96	0,00037566	
852,99	0,00037606	
853,02	0,00037647	
853,05	0,00037484	
853,08	0,00037382	
853,11	0,00037586	
853,14	0,00037525	
853,17	0,00037566	
853,2	0,00037463	
853,23	0,00037709	
853,26	0,00037463	
853,29	0,00037239	
853,32	0,00037627	
853,35	0,00037566	
853,38	0,00037688	
853,41	0,00037525	
853,44	0,00037463	
853,47	0,00037606	
853,5	0,00037668	
853,53	0,00037504	
853,56	0,00037566	
853,59	0,00037688	
853,62	0,00037586	
853,65	0,00037647	
853,68	0,00037525	
853,71	0,00037484	
853,74	0,00037709	
853,77	0,00037606	
853,8	0,00037688	
853,83	0,00037463	
853,86	0,00037606	
853,89	0,00037504	
853,92	0,00037382	
853,95	0,00037729	
853,98	0,00037709	
854,01	0,00037811	
854,04	0,00037566	
854,07	0,00037259	
854,1	0,00037688	
854,13	0,00037606	
854,16	0,00037484	
854,19	0,00037545	
854,22	0,00037423	
854,25	0,00037749	
854,28	0,00037504	
854,31	0,00037504	
854,34	0,00037443	
854,37	0,00037647	
854,4	0,00037443	
854,43	0,00037566	
854,46	0,00037423	
854,49	0,00037586	
854,52	0,00037545	
854,55	0,00037443	
854,58	0,00037382	
854,61	0,00037668	
854,64	0,00037504	
854,67	0,00037402	
854,7	0,00037198	
854,73	0,0003779	
854,76	0,00037463	
854,79	0,00037729	
854,82	0,00037484	
854,85	0,0003728	
854,88	0,00037504	
854,91	0,0003728	
854,94	0,00037484	
854,97	0,00037852	
855	0,00037566	
855,03	0,00037852	
855,06	0,00037566	
855,09	0,00037443	
855,12	0,00037463	
855,15	0,00037566	
855,18	0,00037423	
855,21	0,00037627	
855,24	0,00037688	
855,27	0,0003732	
855,3	0,0003728	
855,33	0,00037259	
855,36	0,00037525	
855,39	0,00037341	
855,42	0,00037545	
855,45	0,00037688	
855,48	0,00037525	
855,51	0,00037566	
855,54	0,00037443	
855,57	0,00037157	
855,6	0,00037709	
855,63	0,00037606	
855,66	0,00037606	
855,69	0,00037361	
855,72	0,00037525	
855,75	0,00037504	
855,78	0,00037463	
855,81	0,00037402	
855,84	0,00037545	
855,87	0,00037484	
855,9	0,0003777	
855,93	0,00037484	
855,96	0,00037606	
855,99	0,00037402	
856,02	0,00037606	
856,05	0,00037463	
856,08	0,00037504	
856,11	0,00037341	
856,14	0,00037545	
856,17	0,00037341	
856,2	0,00037525	
856,23	0,00037382	
856,26	0,00037484	
856,29	0,00037606	
856,32	0,00037463	
856,35	0,00037116	
856,38	0,00037566	
856,41	0,00037504	
856,44	0,00037566	
856,47	0,0003732	
856,5	0,00037341	
856,53	0,00037525	
856,56	0,00037341	
856,59	0,00037463	
856,62	0,00037729	
856,65	0,00037545	
856,68	0,00037443	
856,71	0,00037525	
856,74	0,00037198	
856,77	0,00037484	
856,8	0,00037831	
856,83	0,00037443	
856,86	0,00037484	
856,89	0,00037361	
856,92	0,00037545	
856,95	0,00037647	
856,98	0,00037402	
857,01	0,00037709	
857,04	0,00037423	
857,07	0,00037484	
857,1	0,00037627	
857,13	0,00037504	
857,16	0,00037586	
857,19	0,00037627	
857,22	0,00037545	
857,25	0,00037525	
857,28	0,00037606	
857,31	0,00037668	
857,34	0,00037606	
857,37	0,00037382	
857,4	0,00037525	
857,43	0,00037463	
857,46	0,00037382	
857,49	0,00037688	
857,52	0,00037361	
857,55	0,00037606	
857,58	0,00037382	
857,61	0,000373	
857,64	0,00037749	
857,67	0,00037463	
857,7	0,00037525	
857,73	0,00037892	
857,76	0,00037484	
857,79	0,00037586	
857,82	0,00037852	
857,85	0,00037545	
857,88	0,00037647	
857,91	0,00037545	
857,94	0,00037729	
857,97	0,00037504	
858	0,00037913	
858,03	0,00037831	
858,06	0,00037892	
858,09	0,00037709	
858,12	0,00037566	
858,15	0,00037525	
858,18	0,00037729	
858,21	0,00037913	
858,24	0,00037688	
858,27	0,00037709	
858,3	0,00037606	
858,33	0,00037729	
858,36	0,0003777	
858,39	0,00037627	
858,42	0,00037566	
858,45	0,0003777	
858,48	0,00037606	
858,51	0,0003779	
858,54	0,00037545	
858,57	0,00037729	
858,6	0,00037627	
858,63	0,00037566	
858,66	0,00037688	
858,69	0,00037463	
858,72	0,00037872	
858,75	0,00037954	
858,78	0,00037668	
858,81	0,00037709	
858,84	0,00037566	
858,87	0,00037627	
858,9	0,00037606	
858,93	0,00037668	
858,96	0,00037872	
858,99	0,00037586	
859,02	0,00037463	
859,05	0,00037974	
859,08	0,00037954	
859,11	0,00037709	
859,14	0,00037749	
859,17	0,00037647	
859,2	0,00037852	
859,23	0,00037974	
859,26	0,00037688	
859,29	0,00038158	
859,32	0,0003779	
859,35	0,00037852	
859,38	0,00038056	
859,41	0,00037831	
859,44	0,00037954	
859,47	0,00037974	
859,5	0,00037831	
859,53	0,00037933	
859,56	0,00037831	
859,59	0,00037749	
859,62	0,00037831	
859,65	0,00037729	
859,68	0,0003779	
859,71	0,00037545	
859,74	0,00037995	
859,77	0,00038076	
859,8	0,00037852	
859,83	0,00037974	
859,86	0,00037831	
859,89	0,00037749	
859,92	0,00037709	
859,95	0,00037627	
859,98	0,00037913	
860,01	0,00037852	
860,04	0,00037974	
860,07	0,00037892	
860,1	0,00037811	
860,13	0,00037892	
860,16	0,00037811	
860,19	0,00037566	
860,22	0,00037729	
860,25	0,00037995	
860,28	0,00037913	
860,31	0,00037933	
860,34	0,00037811	
860,37	0,00037668	
860,4	0,00037954	
860,43	0,00037831	
860,46	0,00038015	
860,49	0,00038117	
860,52	0,00038015	
860,55	0,00037974	
860,58	0,00037749	
860,61	0,00037852	
860,64	0,0003777	
860,67	0,00038035	
860,7	0,00037729	
860,73	0,00037995	
860,76	0,00037913	
860,79	0,0003777	
860,82	0,00037729	
860,85	0,00038076	
860,88	0,00037913	
860,91	0,00037913	
860,94	0,00037647	
860,97	0,00037688	
861	0,00037852	
861,03	0,00038015	
861,06	0,00037954	
861,09	0,00037852	
861,12	0,00037443	
861,15	0,00037913	
861,18	0,00038035	
861,21	0,00037749	
861,24	0,00037852	
861,27	0,00037852	
861,3	0,00037974	
861,33	0,00038056	
861,36	0,00037586	
861,39	0,00037872	
861,42	0,00037995	
861,45	0,00037974	
861,48	0,00037729	
861,51	0,00037709	
861,54	0,00037913	
861,57	0,00037892	
861,6	0,0003779	
861,63	0,00037974	
861,66	0,00037954	
861,69	0,00037872	
861,72	0,00038015	
861,75	0,00037606	
861,78	0,00037749	
861,81	0,00037892	
861,84	0,00037709	
861,87	0,00037913	
861,9	0,00038056	
861,93	0,00037872	
861,96	0,00037811	
861,99	0,00037729	
862,02	0,00038138	
862,05	0,00037872	
862,08	0,0003779	
862,11	0,00037913	
862,14	0,0003777	
862,17	0,0003777	
862,2	0,0003779	
862,23	0,0003777	
862,26	0,00038035	
862,29	0,00038056	
862,32	0,00037974	
862,35	0,00037688	
862,38	0,00037606	
862,41	0,00037954	
862,44	0,0003777	
862,47	0,00037954	
862,5	0,00038015	
862,53	0,00037892	
862,56	0,00037749	
862,59	0,00037892	
862,62	0,0003779	
862,65	0,00038097	
862,68	0,00037933	
862,71	0,0003777	
862,74	0,00037995	
862,77	0,0003777	
862,8	0,00037872	
862,83	0,00038097	
862,86	0,00037913	
862,89	0,00037892	
862,92	0,00037606	
862,95	0,00037525	
862,98	0,00038056	
863,01	0,00037709	
863,04	0,00037995	
863,07	0,00038015	
863,1	0,00037892	
863,13	0,00038015	
863,16	0,00037872	
863,19	0,00037933	
863,22	0,0003777	
863,25	0,00037892	
863,28	0,00037811	
863,31	0,00038015	
863,34	0,00037913	
863,37	0,00037749	
863,4	0,00037586	
863,43	0,00037933	
863,46	0,00037852	
863,49	0,00037709	
863,52	0,00038015	
863,55	0,00037852	
863,58	0,00037913	
863,61	0,00037913	
863,64	0,00038035	
863,67	0,00038138	
863,7	0,00037872	
863,73	0,00037892	
863,76	0,00038056	
863,79	0,00037647	
863,82	0,00038117	
863,85	0,00037933	
863,88	0,00037852	
863,91	0,00038076	
863,94	0,00037995	
863,97	0,00038117	
864	0,00037852	
864,03	0,00037852	
864,06	0,00038178	
864,09	0,00038097	
864,12	0,00038015	
864,15	0,00037995	
864,18	0,00037606	
864,21	0,00038076	
864,24	0,00038219	
864,27	0,00038015	
864,3	0,00037954	
864,33	0,00037954	
864,36	0,00037974	
864,39	0,00037831	
864,42	0,00037729	
864,45	0,00038138	
864,48	0,00037749	
864,51	0,00038138	
864,54	0,00038138	
864,57	0,00037709	
864,6	0,00037995	
864,63	0,00038076	
864,66	0,00037933	
864,69	0,00037913	
864,72	0,00037933	
864,75	0,00038015	
864,78	0,00037974	
864,81	0,00037688	
864,84	0,00037913	
864,87	0,00037974	
864,9	0,00037811	
864,93	0,00038219	
864,96	0,00038056	
864,99	0,00038015	
865,02	0,00037811	
865,05	0,00037872	
865,08	0,00038342	
865,11	0,0003824	
865,14	0,00037995	
865,17	0,00038097	
865,2	0,00037872	
865,23	0,00038015	
865,26	0,00038178	
865,29	0,00037852	
865,32	0,00037892	
865,35	0,00037811	
865,38	0,00038035	
865,41	0,00037872	
865,44	0,00037627	
865,47	0,00037831	
865,5	0,00038076	
865,53	0,00037913	
865,56	0,00037872	
865,59	0,00037709	
